"year","MHW","baseline_region","site","latitude","longitude","affiliated_mpa","mpa_class","mpa_designation","zone","transect","red_algae_branching_flat_blade","phaeophyceae","bryozoa","corynactis_californica","coralline_algae_crustose","desmarestia","hydroid","macrocystis_pyrifera","porifera","coralline_algae_erect_articulated","phyllospadix","tunicate_solitary","phragmatopoma_californica","thylacodes_squamigerus_petaloconchus_montereyensis","chlorophyta","tubeworm","clam","cirripedia","diopatra_chaetopterus_spp","cucumaria","tunicate_colonial_compund_social","dodecaceria_fewkesi","egregia_menziesii","dictyoneurum_californicum_reticulatum","dictyotales","diatom_layer","red_algae_leaf_like","stephanocystis_osmundacea","cup_coral","salmacina_tribranchiata","red_algae_encrusting","pachythyone_rubra","red_algae_lacy_branching","red_filamentous_turf","red_algae_cylindrical_branches","tubeworm_mat","stylaster_californicus","scallop","thylacodes_squamigerus","petaloconchus_montereyensis","red_fleshy_algae","octocoral","gorgonian_adult","mytilus_spp","sargassum_muticum","sargassum_horneri","heteropora_pacifica","phoronis_ijimai","tube_building_amphipods","tubeworm_colonial","dodecaceria_fewkesi_concharum","nereocystis_luetkeana","watersipora_subtorquata","gersemia_rubiformis","caprellidae","sargassum_palmeri"
2013,"before","CENTRAL","MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",19.2,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,0,0,0,0,0,0,0,3.8,0,0,30.8,0,3.8,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",34.6,0,0,0,15.4,0,0,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,19.2,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",35.7,0,0,0,28.6,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,17.9,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",15.8,0,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,5.3,0,0,0,0,0,10.5,0,5.3,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",16.7,0,0,0,20.8,0,0,4.2,8.3,0,0,0,0,0,0,0,0,33.3,0,0,4.2,0,0,0,0,0,8.3,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",9.5,0,0,0,4.8,0,0,0,4.8,0,0,0,0,0,0,0,0,38.1,0,0,0,0,0,0,0,0,9.5,0,19,0,9.5,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,8,8,0,0,0,4,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","INNER","1",17.2,0,3.4,0,13.8,0,0,6.9,0,37.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","INNER","2",13.8,0,0,0,20.7,0,0,0,0,37.9,0,0,0,0,0,0,0,3.4,0,0,3.4,3.4,0,3.4,0,0,3.4,0,0,0,6.9,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","MID","1",4.3,0,0,0,30.4,0,0,0,0,52.2,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","MID","2",10.7,0,7.1,3.6,25,0,0,0,0,7.1,0,0,0,0,0,0,0,10.7,0,0,14.3,7.1,0,0,0,0,7.1,0,3.6,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","OUTER","1",7.1,0,3.6,0,42.9,0,0,0,0,17.9,0,0,0,0,0,0,0,14.3,0,0,3.6,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","SMR","OUTER","2",0,0,0,0,44,0,4,0,4,24,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","INNER","1",27.6,0,0,0,6.9,3.4,0,0,0,31,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","INNER","2",17.2,0,0,0,10.3,0,0,3.4,0,37.9,0,0,0,0,0,0,0,0,0,0,3.4,0,0,3.4,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","MID","1",17.2,0,0,3.4,17.2,0,0,0,3.4,27.6,0,0,0,0,0,0,0,10.3,3.4,0,6.9,0,0,0,0,0,3.4,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","MID","2",25,0,0,0,28.6,0,0,0,0,14.3,0,0,0,0,0,0,0,14.3,3.6,0,3.6,0,0,0,0,0,3.6,0,3.6,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","OUTER","1",4.5,0,0,0,27.3,0,0,9.1,9.1,9.1,0,0,0,0,0,0,0,18.2,4.5,0,9.1,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","SMR","OUTER","2",23.1,0,0,0,11.5,0,0,3.8,0,0,0,0,0,0,0,0,0,15.4,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",17.2,0,0,0,6.9,0,0,0,0,58.6,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,10.3,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",3.3,0,0,0,6.7,0,0,6.7,0,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,10,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",20,0,0,0,23.3,0,0,0,0,36.7,0,0,0,0,0,3.3,0,0,0,0,3.3,0,0,6.7,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",15.4,0,3.8,0,23.1,0,0,0,3.8,15.4,0,0,0,0,0,0,0,0,0,0,7.7,3.8,0,3.8,0,0,0,15.4,3.8,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,5.9,0,11.8,0,0,0,0,11.8,0,0,0,0,0,0,0,47.1,0,0,0,0,0,5.9,0,0,0,0,5.9,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",7.1,0,0,0,21.4,0,0,3.6,0,39.3,0,0,3.6,0,0,0,0,0,0,0,3.6,0,0,0,0,0,10.7,0,0,0,3.6,0,0,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",3.3,0,0,0,10,0,0,0,3.3,53.3,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,23.3,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",20,0,10,0,13.3,0,0,0,6.7,10,0,0,0,0,0,0,0,3.3,0,0,13.3,0,0,0,0,0,16.7,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",35.7,0,3.6,0,7.1,0,0,3.6,3.6,0,0,3.6,0,0,0,0,0,0,0,0,10.7,0,0,3.6,0,0,10.7,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",23.8,0,4.8,0,14.3,0,0,0,4.8,0,0,0,0,0,0,4.8,0,38.1,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",33.3,0,6.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","INNER","1",40.6,0,0,0,3.1,0,0,3.1,0,9.4,0,0,0,0,0,0,0,0,0,0,9.4,6.2,0,3.1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","INNER","2",53.3,0,3.3,0,3.3,0,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,3.3,3.3,0,0,0,0,6.7,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","MID","1",12.5,0,0,0,40.6,0,0,6.2,3.1,6.2,0,0,0,0,0,0,0,9.4,0,0,3.1,0,0,0,0,3.1,9.4,0,0,0,0,0,3.1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","MID","2",3.4,0,0,0,31,0,0,3.4,13.8,17.2,0,0,0,0,0,0,0,10.3,0,0,0,10.3,0,0,0,0,0,3.4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","OUTER","1",10,0,13.3,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,3.3,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","ref","OUTER","2",23.3,0,6.7,0,43.3,0,0,3.3,3.3,6.7,0,0,0,0,0,0,0,3.3,0,0,3.3,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","INNER","1",32.1,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,50,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","INNER","2",56.7,0,0,0,3.3,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,10,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","MID","1",8.3,0,4.2,0,20.8,0,0,0,8.3,33.3,0,4.2,0,0,0,0,0,8.3,0,0,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","MID","2",6.7,0,0,0,13.3,0,0,0,13.3,23.3,0,3.3,0,0,0,0,0,13.3,0,0,3.3,10,0,0,0,3.3,3.3,0,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,0,0,26.7,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,3.4,0,27.6,0,0,0,3.4,34.5,0,0,0,0,0,0,0,3.4,3.4,0,0,10.3,0,0,0,0,0,3.4,3.4,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",14.8,0,0,0,22.2,0,0,0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,3.7,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",10.3,0,0,0,3.4,0,0,0,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,37.9,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","MID","1",4,0,4,0,8,0,0,4,0,16,0,0,0,0,0,0,0,36,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,0,17.4,0,0,8.7,4.3,13,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,17.4,0,0,4.3,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",22.7,0,0,0,0,0,0,0,4.5,4.5,0,0,0,0,0,0,0,9.1,0,0,4.5,0,0,4.5,0,4.5,0,0,4.5,0,0,0,4.5,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",33.3,0,0,0,0,0,0,0,5.6,5.6,0,0,0,0,0,0,0,27.8,0,0,5.6,0,0,5.6,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,0,0,0,10.3,0,0,0,3.4,75.9,0,0,0,0,0,0,0,3.4,0,0,0,0,0,3.4,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,0,0,0,14.3,0,0,3.6,0,67.9,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","MID","1",0,0,0,0,0,0,0,10.5,0,42.1,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,5.3,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","MID","2",0,0,0,0,24.1,0,0,0,3.4,31,0,0,0,0,0,0,0,6.9,0,0,0,0,0,3.4,0,0,0,0,3.4,0,3.4,0,6.9,3.4,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,0,0,0,0,0,0,10.5,0,42.1,0,0,0,0,0,0,0,0,5.3,0,0,0,0,21.1,0,0,0,0,0,0,0,0,15.8,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","SMCA","OUTER","2",8.3,0,0,0,16.7,0,0,0,0,4.2,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,4.2,0,0,8.3,0,4.2,0,12.5,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","INNER","1",12,0,0,4,24,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,0,0,0,12.5,0,0,4.2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,16.7,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","MID","1",0,0,0,0,35.7,0,0,0,0,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","MID","2",0,0,0,0,33.3,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,0,3.6,0,21.4,0,0,7.1,0,32.1,0,0,0,0,0,0,0,21.4,0,0,0,0,0,3.6,0,0,0,0,0,0,7.1,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,13.3,0,0,0,0,30,0,0,0,0,0,0,0,0,3.3,0,0,0,0,30,0,0,0,0,6.7,0,3.3,0,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","INNER","1",11.1,0,0,0,29.6,0,0,3.7,0,44.4,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","INNER","2",10,0,0,0,30,0,0,0,0,40,0,0,0,0,0,0,0,6.7,0,0,6.7,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","MID","1",3.4,0,0,0,27.6,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","MID","2",0,0,0,0,11.4,0,0,0,0,60,0,25.7,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","OUTER","1",0,0,3.8,0,38.5,0,0,11.5,7.7,0,0,0,0,0,0,0,0,26.9,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","SMR","OUTER","2",0,0,0,0,32.3,0,0,0,12.9,16.1,0,0,0,0,0,0,0,9.7,9.7,0,3.2,9.7,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","SMR","INNER","1",17.2,0,6.9,0,3.4,6.9,0,0,3.4,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","SMR","INNER","2",13.3,0,0,0,33.3,0,0,0,0,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","SMR","MID","1",0,0,0,0,26.7,0,0,0,3.3,33.3,0,0,0,0,0,0,0,6.7,0,0,13.3,13.3,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"before","CENTRAL","WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","SMR","MID","2",0,0,0,0,42.3,0,0,0,0,34.6,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,3.8,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
