"year","MHW","baseline_region","latitude","longitude","site","affiliated_mpa","mpa_class","mpa_designation","zone","transect","total_n_plants","total_n_stipes","pisaster_brevispinus","pterygophora_californica","eisenia_arborea","macrocystis_pyrifera","pisaster_giganteus","stephanocystis_osmundacea","strongylocentrotus_purpuratus","mesocentrotus_franciscanus","patiria_miniata","tethya_californiana","kelletia_kelletii","orthasterias_koehleri","pisaster_ochraceus","dictyoneurum_californicum_reticulatum","pycnopodia_helianthoides","loxorhynchus_grandis","neobernaya_spadicea","cancridae","lytechinus_pictus","dermasterias_imbricata","crassadoma_gigantea","henricia_leviuscula","nereocystis_luetkeana","pomaulax_gibberosus","aplysia_californica","cryptochiton_stelleri","diodora_aspera","mediaster_aequalis","loxorhynchus_crispatus_scyra_acutifrons","stylaster_californicus","haliotis_rufescens","metridium","megathura_crenulata","alaria_marginata","anthopleura_sola","pugettia_producta","megastraea_undosa","anthopleura_xanthogrammica","pugettia_richii","costaria_costata","cucumaria_miniata","cribrinopsis_albopunctata","ceratostoma_foliatum","pugettia_foliata","styela_montereyensis","apostichopus_parvimensis","apostichopus_californicus","laminaria_setchellii","balanus_nubilus","laminaria_farlowii","pleurophycus_gardneri","pachycerianthus_fimbriatus","anthopleura_elegantissima","leptogorgia_chilensis","haliotis_walallensis","haliotis_kamtschatkana","linckia_columbiae","solaster_dawsoni","craniella_arb","aplysia_vaccaria","cryptolithodes_sitchensis","leptasterias_hexactis","whole_urchin_test","urticina"
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","1",NA,NA,0,44,0,0,4,0,10,4,115,29,0,0,0,0,1,0,0,0,0,5,0,9,0,3,0,4,0,6,0,0,8,0,0,0,0,0,0,0,1,0,8,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","1",19,57,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","2",NA,NA,0,15,0,0,2,0,9,2,53,29,0,0,0,0,0,0,0,0,0,5,0,2,0,8,0,2,0,2,0,0,6,0,0,0,0,0,0,0,4,0,2,9,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","2",14,58,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","1",NA,NA,0,141,0,0,2,0,2,7,25,13,1,1,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,2,1,6,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,0,1,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","1",3,68,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","2",NA,NA,0,83,0,0,9,0,3,2,24,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","2",1,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",NA,NA,0,0,0,0,1,34,12,0,68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,14,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",30,203,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",NA,NA,0,0,0,0,3,21,1,0,56,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,22,1,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",17,108,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",NA,NA,0,0,0,0,8,8,0,0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",7,61,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",NA,NA,0,0,0,0,5,4,1,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",4,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",NA,NA,0,0,0,0,9,1,0,0,106,0,1,0,0,0,1,0,0,0,0,3,3,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,1,0,9,0,0,2,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",7,163,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",NA,NA,0,0,0,0,22,0,0,5,135,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,11,0,1,0,0,0,0,1,0,0,0,0,9,0,3,0,0,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",4,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",NA,NA,0,0,0,0,29,5,0,2,96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",13,187,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",NA,NA,0,0,0,0,11,7,2,0,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,13,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",10,76,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",NA,NA,0,0,0,0,17,0,1,1,148,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,9,0,0,0,1,0,0,0,0,0,3,0,0,1,10,0,13,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",7,217,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",NA,NA,0,0,0,0,20,0,1,1,160,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",6,82,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",NA,NA,0,0,0,0,7,1,0,0,116,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,5,0,0,0,0,0,0,0,11,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",7,192,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",NA,NA,0,0,0,0,13,0,0,0,210,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,0,0,0,1,0,2,0,11,3,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",3,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",NA,NA,0,0,0,0,5,34,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",15,232,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",NA,NA,0,0,0,0,2,13,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",11,72,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",NA,NA,0,0,0,0,6,12,0,0,105,25,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",7,204,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",NA,NA,0,0,0,0,12,4,1,1,136,2,0,2,0,0,0,0,0,0,0,3,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",12,222,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",NA,NA,0,0,0,0,10,0,2,1,150,9,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,3,17,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",3,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",NA,NA,0,0,0,0,0,0,0,0,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",1,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",NA,NA,0,0,0,0,0,11,0,0,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",20,141,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",NA,NA,0,0,0,0,2,10,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",4,59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",NA,NA,0,0,0,0,5,12,0,1,94,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",16,220,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",NA,NA,0,0,0,0,3,9,3,0,61,15,0,4,0,0,6,0,0,0,0,1,1,5,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",8,148,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",NA,NA,0,0,0,0,2,0,0,0,173,14,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",3,76,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",NA,NA,0,0,0,0,1,0,3,0,242,5,8,3,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",4,67,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",NA,NA,0,0,0,0,11,32,1,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",18,242,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",NA,NA,0,0,0,0,8,18,6,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",10,170,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",NA,NA,0,0,0,0,12,66,2,0,73,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",16,284,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",NA,NA,0,0,0,0,8,57,2,0,212,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",11,133,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",NA,NA,0,0,0,0,4,2,0,0,0,5,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",11,207,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",NA,NA,0,0,0,0,9,3,1,1,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
